Name,Status,Price,Stars,Ratings,URL,UPC
Xbox One X,Seminovo,"R$ 2 928,84",0,0,https://www.ebay.com/itm/Xbox-One-X/402283911413?_trkparms=ispr%3D1&hash=item5da9fd58f5:g:sWcAAOSwfvle16Sx&enc=AQAEAAACYIQvEcHUrT7nmUC3yY5qbPyaBN1nJEDYW8MyypsJPgXKLefOeKDNbhl56Ddqr5qda4nQenMY5f%2Bx4IfDc6LPjLKrlkfYUWXbK4B8f87zMa%2BR4gpb52dPe8LtnNoSJ0pQ7j95x1zALlOuvp1F0gQClQVZtzjhAKCkMNHVZXs3Ci7qdt3bWNGiOE4pj54DtTM5eMfqDQswkKf4p7qE0V997DFH5V%2BAus5vyT8BIlJIUfNddoynkTQc4qO6OAdTuIcb5bz3Meei2V1QDFSogg3pjjupW9pMBqz9kFgNgF0B2KhqPDs7yZGp9ktnS%2B6nSaGcKkTwqIJtfBn0U98B387JCzIsXJlMGY51gBYj5WMLsFlg5floMBz4eOHsjgc%2F4tKFG7sARhe0mGg2Gb7TEWK2akF3hPq%2FKzTyuodgofJMMpOJu7qqojWO3smzbjLppbNIudiNx3GsnEhha4jCKmg9yUp5fQru8DvT6KkG6FgFDAYtG6jNRZKGmDGtUEy411wM%2BQZxLXo1bb%2FymIA3ST4Z05yIFe5Q1pkJQIh1rtTD2%2Bb0PNAsZ3qd%2B%2Fcf76Bc2iFhS8kWDOu%2Bs6KEtuV0SR%2B3jJymCT2FQZky6NkXFni0umDemxQoWboIRtMOrK6nI7eJr1N5uMmevNyeb1NmAG%2FKKRtsFrZUxHFSB2NlIrA5m3aC41T%2B0P%2Br%2BSz%2BKZksO8i99mnxdtaDWlosFHfSx05tdgxOt38J75voEKw2pB%2F%2FzSRxH0Lxkee32otqD7TecJoGTlRMCd9XhHJeAkxkHtj9lyChp3sceFFCCloVQOjeni4H&checksum=402283911413d9e8e535f86b411488a143df68d26b78,Does Not Apply
Microsoft Xbox One X 1TB Console-Gold Rush Special Edition Battlefield V Bundle,Novo em folha,"R$ 3 286,21",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Gold-Rush-Special-Edition-Battlefield-V-Bundle/153281440065?_trkparms=ispr%3D1&hash=item23b0492941:g:0PYAAOSwIbtb~tN-&enc=AQAEAAACcIQvEcHUrT7nmUC3yY5qbPyaBN1nJEDYW8MyypsJPgXKDfYOPGy6TP3UksDR9kNPnyg6jUaqdmZUvFBcz3wsij1ooG2E%2Bbbq0yuO5Q8q8NSboqCDLi9oVXY%2B2H0BF6mjo%2F3JUoQcWDBuVqVvaWRbyyrKs7MpcKK4IbNewkGh1ijeX5V4tkdK%2FW4xtMYC3gZK45kAfY8nD39AgwHUpkPwWrtCNJ34jvm8%2BAFfsFrxw6DMoWpUi%2BALxxLo67aQtAW2ai0xwzt2QOGXt4ykwa3O5jyALeF0hyCsK70gIlYlWUvt5JmeZ82vBwpqzp4BjuoDZEn0%2BKd%2BJ0b10VlBPABUBZWnWhHcazTosHeZaaN%2FcGBI1rmfZ7ufKxXlclOnqkKmtVjh3KVhllREvJ5c%2FlBQL99EHbr0hmr2LDvyVWn0vRJEUYiM473wyodIpK5YrbxdlCQTGG1PRUghCdV10nxgXk3KHiOH%2BMGFoKBmKLS%2BR%2FBgyYISXn4YG9xuRnva6YuYk2CoEZtC03Ek09z4CyajeNT0jH9tTVQTaez%2F78xoOpC50JefSwsQfWO54alkNLyEnrrNETEUIs3D2vC9Ws%2B5ZG1djjqzvD%2BO6EUjif%2FNxyhI2NJATCZa%2Bu7Oc0Mtoc%2F%2F5mrVVEcTQ%2FKVF4sKiz41GD%2F1n7I4PuTdF%2FplKyzFpcgsrEG%2FK2Zr8%2BEZ0hJ3rTpmvv2Sp7EjqCpHyrAtqUwDrKyzA7wGro66w8oW%2FQPJuITfxlbgi8lAxkf3Cu%2BY6tEEM7%2BZlB6mcBNkbii4XtJAaQYyT%2B%2B8vD9PC8TR15bdBwKzFQqW8E81mJJiF3vXSRRp2w%3D%3D&checksum=153281440065d9e8e535f86b411488a143df68d26b78,Xbox One X Cyberpunk 2077 Limited Edition Console Bundle 1TB IN HAND FAST SHIP,Novo em folha,"R$ 2 868,80",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-Bundle-1TB-IN-HAND-FAST-SHIP/174312126556?hash=item2895cff85c:g:fkkAAOSwN5Ve4EEY,889842564075
Microsoft - Xbox One X 1TB Cyberpunk 2077 Limited Edition Console Bundle *Sealed,Novo em folha,"R$ 2 602,93",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Cyberpunk-2077-Limited-Edition-Console-Bundle-Sealed/383582590966?hash=item594f4dd7f6:g:VksAAOSw3TJe36K9,
BOXED XBOX ONE X CONSOLE WITH CONTROLLER,Seminovo,"R$ 780,05",Tem,0,https://www.ebay.com/itm/BOXED-XBOX-ONE-X-CONSOLE-WITH-CONTROLLER/303595918635?hash=item46afba152b:g:z6kAAOSwaXVe5fqy,
Xbox One X Cyberpunk 2077 Limited Edition Console 1tb. Sold Out!,Novo em folha,"R$ 2 477,74",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-1tb-Sold-Out/324199194303?hash=item4b7bc71ebf:g:ljAAAOSwA6Be3qpo,
Novo anúncio,Novo em folha,"R$ 2 353,26",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Black-Forza-Horizon-4-LEGO-Speed-Champions-Bundle/274398807692?epid=20034672274&hash=item3fe371868c:g:ulcAAOSw7iZeNtQM,0889842522761
Microsoft Xbox One X 1 TB Cyberpunk 2077 Limited Edition Console Bundle Brand Ne,Novo em folha,"R$ 2 503,82",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1-TB-Cyberpunk-2077-Limited-Edition-Console-Bundle-Brand-Ne/124214928805?hash=item1cebc965a5:g:FosAAOSwjZZe3BDc,
Microsoft Xbox One X 1TB Cyberpunk 2077 Console Bundle - SHIPS TODAY,Novo em folha,"R$ 2 347,28",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Cyberpunk-2077-Console-Bundle-SHIPS-TODAY/184324440229?hash=item2aea97c0a5:g:nZoAAOSwknVe4PCP,
Microsoft Xbox One X Console - Star Wars Jedi: Fallen Order Bundle [1TB] NEW,Novo em folha,"R$ 3 129,72",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Console-Star-Wars-Jedi-Fallen-Order-Bundle-1TB-NEW/143627317167?epid=21034673803&hash=item2170daefaf:g:~IIAAOSw049e36SU,889842485257
Microsoft Xbox One X 1 TB Console w/ NBA 2K20 & Controller + Vinyl Skin Sticker,Novo em folha,"R$ 2 394,02",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1-TB-Console-w-NBA-2K20-Controller-Vinyl-Skin-Sticker/333467822747?epid=21033747719&hash=item4da43b2a9b:g:figAAOSww9deEtea,0889842477269
Microsoft Xbox One X 1TB bundle,Seminovo,"R$ 930,82",Tem,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-bundle/153971833764?hash=item23d96fbba4:g:u1oAAOSwNU9e5pD1,
Microsoft Xbox One X Cyberpunk 2077 Limited Edition Console 1 TB (SOLD OUT),Novo em folha,"R$ 2 790,46",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-1-TB-SOLD-OUT/254618101812?hash=item3b486be834:g:qaQAAOSwj19e2qj0,
Novo anúncio,Novo em folha,"R$ 2 327,04",Xbo,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Cyberpunk-2077-Limited-Edition-Console-Bundle/264765184505?epid=25039041277&hash=item3da53c19f9:g:w8YAAOSwCWte26EW,
Xbox One X 1TB Console – Cyberpunk 2077 Limited Edition Bundle,Novo em folha,"R$ 2 399,50",0,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Console-Cyberpunk-2077-Limited-Edition-Bundle/184325015814?hash=item2aeaa08906:g:C8IAAOSwo8te4jEj,
