Name,Status,Price,Stars,Ratings,URL,UPC
"Apple MacBook Air 13” 2020 M1/i3/i5 3.2GHz 16GB, 256GB/512GB SSD All Colours BG",Good - Refurbished,"11,865,683.26 VND",Ope,Sponsored,https://www.ebay.com/itm/186136625826?_skw=macbook&itmmeta=01JD6WZGXP10AJH6P6RVEVNSC9&hash=item2b569b82a2%3Ag%3AZDEAAOSwCwlkjdq7&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKl7bkuor1zzsO1hdvs3Klp36%2BY6tURssOsEnSi0vnb6Bm%2BDdtZx7MXQbshAjJcfV9VDIQEvyAUQu7G%2FzI%2FaPCpgP%2FE%2BDNlLSkQUUFrCN74MosPCuHrfqptsQOYVVO%2F1ZJcsxNVYrur0ZS77MlIod87Mi%2B5VG2nRsLShttdRCBkNf0iY7oYGghAdFWqrm4ksEEeLitCFbYlMKPkteOxIqa1ma%2BcTLPiZ6iqxSBc8qBT5kw%3D%3D%7Ctkp%3ABk9SR4qP_tzpZA&var=694828937060,
"VENTURA Apple MacBook Pro 13"" RETINA 3.6GHz i5 Turbo 8GB RAM 128GB SSD WARRANTY",Very Good - Refurbished,"8,107,704.00 VND",Ope,Sponsored,https://www.ebay.com/itm/365242027819?_skw=macbook&itmmeta=01JD6WZGXPZD04KJ3YXYZD9GM9&hash=item550a1f0f2b:g:pLAAAOSwsxZnPgtc&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkSgxQ2tUFb0k%2B6vlM9O%2BXHSn9SUkr%2FkLM%2BP8le%2FyQ%2BwSqY6xfKjJ36rSI2xHq8t6ILvmJAu3fFq9fT3AcjxeUTdASVGRAXGze0nkr3RLeuOE3UCi0GJfpWr26Rx27UpYkb0MHYf1ggg%2FlTVtTIPFUJHV8wv5PJonsMeFVNdUu%2BTD8pLPNizIkmAN6VRL8bgtabgJdvRvhY5CH0QbWhID7MuHCdapPGu%2BGvE2MtfZbG5fFMUokqPv7oV8Yukimtj%2FAJeQnOg2gJXiMMBggx3TNp%7Ctkp%3ABFBMiI_-3Olk,
"Apple MacBook Air A1466  13.3"" Intel I7 CPU 8GB RAM 250 SSD 2017",Pre-Owned,"5,082,945.84 VND",Ope,Sponsored,https://www.ebay.com/itm/305861133163?_skw=macbook&itmmeta=01JD6WZGXPHCK4SJ0GW0H8RCEV&hash=item4736be836b:g:vv0AAOSwr3FlCib~&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKncFBxDeoH8tM71Cfj5h4cKz9O84VyNaz5CUqzgK3rzti0D91PS8KCb23TRL0hAL0%2FOv41hxrzT21ywxLaAYl1MyXHaNlVRXF29iGqjL70oLETduyObJ1otEn7U9wm%2F1sCNjEivHlSsApy95q4aO8XkxZQ%2FeTH9yMbsZxPEhOdmTQF3vLxQi1sBdAz3GNt7kaGaZahi%2FkqZvsTuyfJw3nSpGWZOGp9QSnumwEEFWampZQ%3D%3D%7Ctkp%3ABk9SR4qP_tzpZA,
"Apple MacBook Pro Core i5 2.6GHz 8GB RAM 512GB SSD 13"" ME662LL/A (2013) - Good",Good - Refurbished,"5,794,085.52 VND",Ope,Sponsored,https://www.ebay.com/itm/135357529777?_skw=macbook&epid=22041568820&itmmeta=01JD6WZGY04ZY8NVYMCZ17RZ4M&hash=item1f83effeb1:g:NRIAAOSw1~pnLmCT&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnVhd0Ytyu7Tjp2Ey3Rf2LFMi1YxDkizzJL%2FPVzD8nJYlFVMGrIZVyNvbtptnNhqYdo7QDrLxckX5RRAEHge73TDG9KBMlsWKzxeQU5JjYIlDbrnPvRzeA9ttAeWXbYNtZFfEbiNF3D92sZT9xvQpMBwHv8dp0Ah1XXHVNrwU9T3FVQZ1PesF62iZmCZy9YQny3qKfEBJ8nJxVEkf4GimhJ1tBgAhJEUoFNUyUanq1Wqmqm1VmD3QxgKjqlmpR40tfjUXAPGYV8D3zQ%2FKHkWO44%7Ctkp%3ABFBMqI_-3Olk,
"Apple MacBook Air Core i5 1.4GHz 4GB RAM 128GB SSD 13"" MD760LL/B (2014) - Good",Good - Refurbished,"3,938,717.52 VND",Ope,Sponsored,https://www.ebay.com/itm/126683709006?_skw=macbook&epid=20057722260&itmmeta=01JD6WZGY0DNBVCKFRF3CK2V87&hash=item1d7eeffe4e:g:xdYAAOSwoSBnPhs8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl1Qtp8S2LG619pERzHZV0NXZKMVH5ttTmjqEzU2wjoshgXdu7n5KYeKSbJTX83NTDURHhssstn1w2njOAXTi6Bn6inXQVOYyOwzktW8Zae2G8PHV%2BYoL6DL4XjYFqyFRek4b1d6DmXO8%2BsqmQ6NC1tFIDeraHPnhoCZv5c0BZNdoZy%2Bap5SvdKV9nOAOcXyjh8ep7yA%2FxPpocw8v%2BFHd0iwrDNg3wf0JekESZwNrb%2Bvr%2BDWZQnG6zrot69Z9WfvJYyLSln%2F3%2B%2FcZ0XenT%2FJYoP%7Ctkp%3ABFBMqI_-3Olk,
Apple MacBook Air 2020 13 Inch 3.2 GHz Apple M1 8-Core 512GB RAM 16GB 8-Core GPU,Excellent - Refurbished,"17,601,850.80 VND",Ope,Sponsored,https://www.ebay.com/itm/126772368308?_skw=macbook&epid=8055291314&itmmeta=01JD6WZGY05JMTTS3B4F9C6X1P&hash=item1d8438d3b4:g:0mkAAOSwRrZmhW~r&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKloIPG4aAcsnzDS745D2hg5wRbvxF9tbih9lSBQzJ1tTDAoSThgsnLuMCud0JYXjMViYrOr%2FnrL8C3Ik8tBMB2jvUIYUmzjva4c%2BaW3VB7OlM8wQJ1o6aRceuvv4W4ZlLqMdu8qah39aEMWbwobvCYnCsZVXq6g99U3sqzZcDCFVJp8aFdv7%2BMLUW62pHXM%2BiY85TGBN1QFxuuVgK7ZxTLC%2FpyBa8J9Ydv0YZeYM9WteQ%3D%3D%7Ctkp%3ABk9SR6iP_tzpZA,
"Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Apple M1 chip - 8...",Excellent - Refurbished,,Ope,Sponsored,https://www.ebay.com/itm/326185200577?_skw=macbook&itmmeta=01JD6WZGY0J6YFW12346DCTVPY&hash=item4bf2272bc1:g:wa4AAOSwX9NjYUl6&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmcjNWTkZJy3cucuWNatPbKNGS5VLzfmclmM0Lh%2Bnnl5S4F6Fg9JjGt%2BRiz2Mv%2F1wFXt47S96VT96VCYuDNFfejUDRYopd1MCferDx1XCknONHq%2FoY4MuLB2NpLTDdb%2B%2FmJrXoufqZI3JQjMNcCeVsvKnqXD8fMSDFloSeLVmP0HlT09nGOEzKhGAy5NUvl1AkdOxYqGQra%2F1ycPMpTE4HuSqUuRN1TMht2wJ4PQqJmWvHFu4VS1KbofgzTs1G2%2B5y03wteXoAITzp4mxU%2FFGE6PuvQEqkjevU5sKw9ZilvRQ%3D%3D%7Ctkp%3ABk9SR6iP_tzpZA,
"Sequoia NEW OS 2020-21+ Apple MacBook Air 13"" M1 16GB RAM 256GB SSD - Apple Care",Very Good - Refurbished,"17,257,464.00 VND",Ope,Sponsored,https://www.ebay.com/itm/365227837501?_skw=macbook&itmmeta=01JD6WZGY034YTN8SKAZRY2XBQ&hash=item550946883d:g:uMcAAOSwgShnM54x&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKna--PXibkr6gxmBp3kA0dZ8OagNRcjTk9eTPgYmUwi4Fe9pUVKQS7r9l%2FtxGckZduuuOE0Qtp4Yno264t1PdKn%2Bipli8bUwsYAsR2dTcZtynx8MNQkY2OE1cU%2BD%2FVie%2FzBVdGS1%2B3rRgzdbRjBxl8Xx6tHB8hceihurw9UPIY3dfRbG3SYuilhnTgUOW8VoeRVrtGdvnty3Vq2p2UXuvhVJDIodN6T10MYWDmf3YAsIvQWisuByidnOX0sg4YL2iPTQDULM%2Bm7Rlhf%2FVD0ey8r%7Ctkp%3ABk9SR6iP_tzpZA,
"Sequoia NEW OS 2019-20+ Apple MacBook Pro 16"" 4.5GHz i7 Turbo 32GB RAM 512GB SSD",Very Good - Refurbished,"15,173,352.00 VND",Ope,Sponsored,https://www.ebay.com/itm/365227756116?_skw=macbook&itmmeta=01JD6WZGY0MPW4ERSXHYM8MDSV&hash=item5509454a54:g:0rgAAOSwj9pnM4kM&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkyTs3JN6P3sREBrfalKhw7hSUhBy5RzU46qTz1oLKAADmL7IH05p%2BYiT62ykLg1y94S1Y2DNjmPX7Gj2GkAGvAvlP3IpNMJP7ntUwRs5irmw%2F08g7SY8bU2PVxtSQaQv8OP8ZvY7MgfJ2%2B6s3oGdykfinss0mNNeRnjuxuTlVvi7YZTqLUA8iMxy4q5viQSE%2BDfRKaqkMtB5qnjHhYKhOU3cVqqEtbRoVujq%2B%2BfqSsGLDHuLM53x7t09DI3eDd5TQ3YhNMODIGfzbtcs8Z6FdB%7Ctkp%3ABk9SR6iP_tzpZA,
11 INCH APPLE MACBOOK AIR LAPTOP / TURBO BOOST / WARRANTY / SSD / EXCELLENT,Excellent - Refurbished,"6,328,584.00 VND",Ope,Sponsored,https://www.ebay.com/itm/404887522888?_skw=macbook&itmmeta=01JD6WZGY0RASE28G19PMVJTCQ&hash=item5e452d4e48:g:v6gAAOSwVDtmaJ0r&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKno7aPKFY7opr4%2BwsirD8BYSYglD0TNA935Qjss0lttXWCqRqAsAFE00CUxPjDhC66V0LIyZBKbYNFNvzDu3WisE9%2Bj9fwVt%2F3I5w2tdEZirlms6myKeIIlNjiajrhZjWgXqB0lHWg8gVaWyJ%2FyxIKuHRv8UtvA824TjCNQZWAs9fkkKff5deSCJZXWNVGU9Z7V%2FPJoA%2BkEfKQysU1Up635BQmtd8LYbscD3KrmwmR%2FidyDq%2BeKcgZPdZAaIhxjDVFRToeECiQ6NLRDiMqV5oCy%7Ctkp%3ABk9SR6iP_tzpZA,
