Name,Status,Price,Stars,Ratings,URL,UPC
Adidas Campus 00s Crystal White Core Black | GY0042 | 48h Free Shipping,Brand New,"2,678,523.11 VND",Ope,Sponsored,https://www.ebay.com/itm/356212468456?_skw=adidas&itmmeta=01JD7KW74TAC99MBED4A0MR842&hash=item52efeaeae8%3Ag%3ApjkAAOSworVnJJWq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnlVC4phQATL0i1%2FzJyYiOkjB9GhnwShPcYJsSjD391A7tXepJ%2BvJROQCmym%2Bu52Hq7Lz8fku%2Fw%2BKIxAaKVCVmVedyVYlLY9rXA3tKUE8AOtMV8%2FiN%2FqZwsjO0eMLCkjujuYfX1mNpfiJAalvaQcFv%2FYMCbqWoxfcfRGJUAadCbNjWirnURCyLWMeOz%2FdFy4hUCy4t5kReugyB%2Fyo8FOICb4r4Pfa2gdSIB00--m0%2FwrJJ5SGChEFntQnuJ7OzuNrlL0fUzJsnm2%2FIxiqM25bMB%7Ctkp%3ABFBMyvLw8-lk&var=625227316728,
Adidas Adizero Pro Pride Pack Men's Sneakers GW7565,New (Other),"3,049,665.84 VND",Ope,Sponsored,https://www.ebay.com/itm/135327856849?_skw=adidas&epid=15048284409&itmmeta=01JD7KW74VS0VQH2HPGC50Y4JG&hash=item1f822b38d1%3Ag%3AehYAAOSwySVkIkV8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkjA8cr0QxQy1qlPB02BLf04ljiqv926ZATo9Apomek9UgFlvaJh%2BZ2ZttqDD%2FfvYoczp3QUVNbOZHyiTjvxTekyDXOjK%2FFqTK%2B8UhDIVTYBvEGHoJkoVPyNWH5UELJUSY%2Fifb1comw%2BKSO5JO8OY2KCBqc3Zn8eyp0rgNWc%2BIOg5oDWsV6kQnKOfP0hWSOVVSa6ot0inDut2srRtJxazUQfQXyQmBCpWWX7dtzjZw%2B11%2BkJaLoD4XtB9ii30owfELixk0dCAhjD5l2zcHw8Ycg%7Ctkp%3ABFBMzPLw8-lk&var=434744925498,
Adidas Originals x White Mountaineering WM Terrex Agravic Speed EE3912 Hike Shoe,Brand New,"3,151,584.00 VND",Ope,Sponsored,https://www.ebay.com/itm/144474488717?_skw=adidas&epid=22039802219&itmmeta=01JD7KW74VM4W0M44DX2CHF7JW&hash=item21a359bf8d%3Ag%3APikAAOSwibdduybB&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnF4smUVhJ9lgwA7I4eB0jKOagrr0tBX4rONA1FXatgkrqfRAiLP2AhyPB5hS9dqHiccRYrTrdXp%2FM80QTBEJDY7GWQ3oWPO0ompNi%2FxFXYwKKxMt3TzAnQQUzo%2B36G09j2T%2BVyW3%2BvLtfb5%2BDK0cQILGKqnXP3ALRnp%2FBs9ytquB5IdKMt4Wl8jVzpF9PcJROQLkjiwbnIEWF3Bp8%2BQMg86WeAwOpI3OVLQcyZHFjIHHC%2Frkj4bg1HjOjy5Vnn3yG%2FcDUZ0B2tll0V3fI%2BzP3f%7Ctkp%3ABFBMzPLw8-lk&var=443764224960,
Adidas Velosamba LEA Cycling Shoes 'Legend Ink Blue' - IG5541 Expeditedship,Brand New,"3,545,532.00 VND",Ope,Sponsored,https://www.ebay.com/itm/186327246923?_skw=adidas&epid=14065324646&itmmeta=01JD7KW752XNQHZM0ACXDVENTV&hash=item2b61f8284b%3Ag%3ArsQAAOSw12Vl5VKk&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmnkhml%2BybapSqnRk%2BYsw5w3uNwTt1iq5HXBMfmv03BOJwBrP1Y8hIGAKFjoyEISe8ApssVtFAonCCaC%2Fy32F9ev1yyJhccvnedvLGD1OKMUK7lDb8f%2B8r4MtAEcto2qP6%2FZraiCXONEqv%2BBTk%2FsEqV4ogxca44PkuDzpvn5JR%2Bie%2BC5Mgejm5kmRvQD19g1nt%2FFU0IxXdnMCkYMydmEtfHK1RG%2BtboWyQz9Vza4UqBVVqrfzw%2BsF4vMosvXFGmTAEFJ9n67guxXTfEIHWeNuSE%7Ctkp%3ABFBM4vLw8-lk&var=694375233684,
Adidas Country  X Always Shoes 'Purple/Silver Metallic' - JH9100 Expeditedship,Brand New,"4,315,636.80 VND",Ope,Sponsored,https://www.ebay.com/itm/186277244258?_skw=adidas&epid=5071885929&itmmeta=01JD7KW752Z9DNP5BMR5E9EQKP&hash=item2b5efd2d62%3Ag%3AGkMAAOSwomJnPDZZ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlFcnmTiUR8%2FXlEoYrT1qrz2MGM3Wq8T11yeA5IX5cecKJyM5680tab7lrLmWZzujbw7S6%2Bsw%2Fgw6VSjrMCuL2RsOlk5E8LDMUdIaEFY6AH2b4L9sC17EjPqnyaL99Ysma07bAVoAApojN711wM0x%2FB%2FGrXMkqTJzMVgGHOAwa%2B9%2B6Fkoz8IxiZo1eP9fJeKi7fcd9ujEovrI%2B9oCMZ%2BB2N1xFveETpYweI8D3e7sBYgEuWQsI0sCkmvgHXigHzhZT257MWL70p3Z9st%2FyVplxT%7Ctkp%3ABFBM4vLw8-lk&var=694321816585,
"Men ADIDAS Cotton Short Sleeve T-shirt 5 colors , size S to XXL, BNWT",Brand New,"401,632.48 VND",Ope,Sponsored,https://www.ebay.com/itm/195767115641?_skw=adidas&itmmeta=01JD7KW752NRPK3B428R5KK69K&hash=item2d94a11f79%3Ag%3ALwMAAOSwnRFkYrx8&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlYQHAyOePITFive%2BegbttqBsB%2BtQIWCDN2uaoyv3oRHgOek8LI4HWDT4QCy3QirzjzlCZB9upLva6UA63M%2FW9eTj922mlRzf6NhTWVgNIMSEO0lbihdyyX0O9xmQKpOIzUlkwW9YzfkDw9uAHOMOCb2AmH5QFCNIF1LiYJoTL64zyheJdyL5NDYRPfzMW2Q3XI0U4YGJedtZT2%2BH8XpTBsdAuaf8OXdWwqiqQU%2FXMY7g%3D%3D%7Ctkp%3ABk9SR-Ly8PPpZA&var=495622331886,
adidas Originals ROD LAVER Men Tennis style Shoes G99863 Running White Fairway,Brand New,"2,510,592.48 VND",Ope,Sponsored,https://www.ebay.com/itm/205030282602?_skw=adidas&epid=15039798903&itmmeta=01JD7KW752S8YBPJQ5QWK8PF3M&hash=item2fbcc1d56a%3Ag%3ArDUAAOSwvLlnESzC&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmMym6xpnfLgKh33rkMH2%2FHqSZ5nACXP8FCoDIUc1%2FdatgIfncV0SCL0ba%2Fpo9lAreuMR8q6mPo46S62I4rJDvk4j0zB3Cxq7p4zN0iqiqTnt3AjbpUPMs%2BQb8TmPaXZOYIrqhnvjdsbF5TGrKFmvYib8v1riO4QiAHj2cl89a%2FnDAFjk7KNIu4xaaqR%2BQw3x%2BOtW1fdZpTc%2BT9UIu94ilDWX1XFv%2FUwQ%2F7KxYjgio8Dg%3D%3D%7Ctkp%3ABk9SR-Ly8PPpZA&var=505732460805,
adidas Originals Niteball Chalk WHite Grey Men Unisex Casual Shoes IE6818,Brand New,"1,905,945.84 VND",Ope,Sponsored,https://www.ebay.com/itm/296286439824?_skw=adidas&epid=7067049840&itmmeta=01JD7KW752BSFYH7A0JSBS15W8&hash=item44fc0c4990%3Ag%3AMbgAAOSw1-pnEeF8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmdABPaHY39m3YS75zpMMN5VGE8e2ax9I3qyr0%2B0mCL9dyFUp94m9LewKTR4Fnz3BzcXcYIjud%2FdCGcLMOEVsDEORBYVwUKRyLyeeZk5KCQWXex%2Fa8eAgeykwtHxQCG7TSK5T6xeSWTb5vqFogz0osntiwhSXm9Rgu1RaXJLd6jd1x3DC%2FGnm4RRuKbw5R8MJkSnO3cYMkemxFpPUsEt1t7K%2Bj2IwUfWobNe4uK5yMuiunpoHSRsOphU2dfc1ttElu3b1a23lZ3i9Op2%2FeTLFiI%7Ctkp%3ABk9SR-Ly8PPpZA&var=594318542874,
Adidas x C.P. Company Wimberly Spezial SPZL - UK 8 US 8.5 Fast Ship JR5288 CP,Brand New,"5,466,253.38 VND",Ope,Sponsored,https://www.ebay.com/itm/226447815892?_skw=adidas&itmmeta=01JD7KW7525590TJY9BM26WFX8&hash=item34b95774d4:g:PoIAAOSwCNNnM40b&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlY4gikF6pnRbWxPiaztaXaHDPFkddN6zETUswPJqZbRwedxVicHS%2BswksgqZpfV2isEyPT8qXpkfyFhFCZx32eVY4OHbTtgDn8JJdFgaFmKT6QyJc8CZAW5%2FA3BIILFYyjn0zQFpMJJsgdDUERoPP9128adGboCBEZnJ%2B%2Ffb2OU63OpaDNkTBdnkj7JocERdqhdgTBulRAhVmjxtGc4s7v8FnJlk%2F27%2B7quqj7CS7Ze19w5yj7u9B%2FZRPmUOuRrHF0EgtqwAOZdD8PetZ5%2BJ7G%7Ctkp%3ABk9SR-Ly8PPpZA,
Adidas The Velosamba Vegan Cycling  NARROW WIDTH Shoes Trainers In Black,Brand New,"1,639,972.48 VND",Ope,Sponsored,https://www.ebay.com/itm/335199251566?_skw=adidas&itmmeta=01JD7KW751MABZ474H34DAWQ5M&hash=item4e0b6eac6e%3Ag%3AA6MAAOSwC55lmqN0&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnyZyNlL6ImWkvBrCWgnoK95Pe6%2FeZm%2FiaAfwrjvydrItvwg866hv5eEPae4ezQlfm%2Fkb9UldO4dXm2zRDBFIutQUMMaxT8mKXU7UstOnSBJO4ob0I42zUy0XLjLQn927i1ekyOLpkVBrI24XoLU%2FPjwTIBU7hJ5wfyrobLRZuVW0pmYNqpbjX0KgfEUYWqIxU7v0y5aAEmyW2EaC0Q0%2BTMGM3AKVr1ON0Js1TCVmgxtw%3D%3D%7Ctkp%3ABk9SR-Ly8PPpZA&var=544445118166,
