Name,Status,Price,Stars,Ratings,URL,UPC
[Mint] Canon PowerShot IXY 200 ELPH 185 digital Camera 180 20MP Silver w/Battery,Pre-Owned,"4,648,128.99 VND",Ope,Sponsored,https://www.ebay.com/itm/356055014517?_skw=camera&epid=754664603&itmmeta=01JD6APBC8GK7WMHGYJAJFXBPR&hash=item52e6885c75:g:I6EAAOSwpQ5m~wXQ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm111yVgwg8jUD4oTkHHrUZGIyXA0dHL%2F38fPI69ws7euurn%2FeeOuw0G4F75IuQJIpqdds57gPVwbe5JLPKkiHOVt6a6sAI47LDZ4EUIyIz0W0YejzIAVKl2Q2LEJBHjwm4u9i9ZCSClWEpEQHCQrsGPFZXuoV4EPGyuUz3Hyiog796htKiAxKUtUbbH2DIFy2Uf9rf30iotOvv9vDFwxLSkwutsfLKrdrk35PZESGvqqN2q580jmkns7i%2Fo1Un12ixsNzyDXxy0R8asVeyfTHr%7Ctkp%3ABFBMpLbZyulk,
Sony Cyber-Shot  DSCｰWX30 purple Compact Digital Camera From Japan,Pre-Owned,"2,895,714.00 VND",Ope,Sponsored,https://www.ebay.com/itm/226366845743?_skw=camera&epid=20059937991&itmmeta=01JD6APBC8C92NNA6J4ZQW8F4X&hash=item34b483f32f:g:Ug8AAOSwfRlnPidy&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkre5Y41rZ%2BRdug3nlnCHfp9hzLE4v9KtrhcRwdA4wG8wLrDrJJLqYT5YKI4mFlucwuX4uaHKt8PHtXSI44IJntc%2FsJhCzJ%2BkF2SagcbUVGErRYNCp1Q7qkCvMJjP3Km8KO6yT%2FxMfS6hqFB2n2w3buTW1wSbotej%2FAfxRJI%2BsRgUj0r%2FsFOw%2FepypWeh%2BbrZa3lEPUY6KOo00gpS%2FaD%2BhjVHfrI0WEARKlFwyoM73%2FBRnznGXCIZuoWuffjK2lfg0JSaRVO%2B6PaBMgjkniq%2BVM%7Ctkp%3ABk9SR6a22crpZA,
Kodak EasyShare MX1063 Digital Camera & Battery- WORKS but please READ,Pre-Owned,"634,770.99 VND",Ope,Sponsored,https://www.ebay.com/itm/196833262551?_skw=camera&epid=129144906&itmmeta=01JD6APBC85C3PXXB4TJH5P5NP&hash=item2dd42d3bd7:g:gOAAAOSw8upnLmZx&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmWtt3t6SwaFJ3mqId%2B8hX%2Bo76%2FpG3Dv5N0rRhqTJFoFyiHl%2Bv3vuBkXjRXiLkj%2BZn3FhrjZvsrsZOoBsS4VVOcjdXBrjL7bLyMvvXDxU7YMkY4I34awsjwAWJlanp5Or7yU1HQpYKyDry8HpG0%2FiUF6eNQz49j%2F7pshIjbcJsZkGI7L2mRR0F3NDrDg9pzaXyRdePJVG0E0zyh9jKcJEv2z5WQrj%2B3zJankY2d6V4lFA%3D%3D%7Ctkp%3ABk9SR6a22crpZA,
"Nikon D5100 16.2MP DSLR Camera w/18-55mm Lens Shutter Count 22,000 ",Pre-Owned,"5,078,015.91 VND",Ope,Sponsored,https://www.ebay.com/itm/315981659512?_skw=camera&itmmeta=01JD6APBCEQ1DHZCW2TG1HR76X&hash=item4991f97d78:g:0EwAAOSw8oJnPpXH&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnoONSbd1i0GzW9ndfGQDty%2BvTOX5vfxDWPGC1ppTuo%2B9GOYBtshZNN20OMp3lWV9UnjggckPJUdzBPF5PQLSJlGmY%2FID6YlsECIzukPCA6ObOdfElRAP0VgMJHvz4EY1ocW3hPKWiKpmBqU30SHVI2ni88BoTZrs3QWkRZ7nuJahaXJ8Zx3NqjgKKXQN8jbOUQXoLffylLaf37Y3ujBIiKImycHCK%2FOY4IiL24KUy%2F4UweBWNsNjLTnKZ2FQUF8bzxCMycdpjkvXRXpxLFWmP6%7Ctkp%3ABFBMxLbZyulk,
Canon EOS R7 Mirrorless 32.5 MP Digital Camera Body,Brand New,"25,145,719.95 VND",Ope,Sponsored,https://www.ebay.com/itm/325333345703?_skw=camera&epid=17056687479&itmmeta=01JD6APBCEJ5209MFPDFXMR7Y2&hash=item4bbf60e5a7:g:3T4AAOSwb5RjLN2s&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlqnu5%2BxLIjj0Z6FUWSiIINn3jbZ0TPFHUig06s5dUYUbQRMIArwZf3ZkkM38fHkgIh5shzF3%2BzQ4Q5DVj%2BzCTbvO1upWYpsFASJ4KzjHrsG%2F4b0KyB37bI1i3UxQR4vQJBB1oymIvmyFBW%2FxJ6yRxrJvSZtyXDRpb4qNs%2FIZG%2Fq5PBgw6FUvrh9fh%2F7k7ZDD9e%2FqQkcz1niRBBB9U9978WDiVPIYgpZYYaR9ATjhPGiyof0RZJmcDT%2FiT%2FQZn7LtSrLJyBNF5SgUgGC2i5hGqW%7Ctkp%3ABk9SR8S22crpZA,
Canon PowerShot A1400 16MP Digital Camera 5x Optical Zoom Compact,Pre-Owned,"2,412,840.99 VND",Ope,Sponsored,https://www.ebay.com/itm/267045855639?_skw=camera&itmmeta=01JD6APBCEGW6JH1DKFT1VGJS1&hash=item3e2d2c6197:g:EIsAAOSwNehnH--z&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkuHbhwkw4vuVzM8HC2Z%2Fc8xHewaevyVEsXEawJ0r%2FwDsPpauiqxYxM%2BQuSk%2BGvTtb7Gi%2BkeZKsjoz7THpnRG5sgZf9AZUm9w5LDiPQaVl6SlJGRRx0GTSZWe5sSnRkEjVr7oRZZIvznlZ9lY40BOv1tbtWOM%2F0GrTHxziDwa0Wl8fGrvHrWsdQ4aiEqw%2BIzVZAVJwyQgnqIT7uXPWN3IMRgbk2WIWIs%2B1ocIK3jo0qTqENPZGvaGAYRa3WGmLFiiAifcrfrJuttcSV1uZhMRZO%7Ctkp%3ABFBMxLbZyulk,
TTArtisan Light Meter Mark II 2 Dials Camera Lightmeter Photometer Photography,Brand New,"1,168,446.00 VND",Ope,Sponsored,https://www.ebay.com/itm/194454422782?_skw=camera&itmmeta=01JD6APBCEPQHSKR9NFDC2D68T&hash=item2d466304fe%3Ag%3A9ZYAAOSwUbJkmXHH&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmiaqOUjYjLiYFoBDIy9zD1Ijkic0h506vV44FZnb0a1qzMUHto%2FYbBUg1ww7sm0nzV5pk%2BCjO%2Flu%2FhGhAnSzpi9o2pKOJTh770zFMkZ9QYYv2sw0fHt5V9xQm1rGXAlOr2hoRqtH5WCZ4SAIphu95Ynu7nw5OziM26FOnq5qJgH2TcgFi0DVZYdeJoZVZofD%2BO3796d8xZSDKVro1l1YuPymY4RozFahfyniJAcjv63VIsB2%2BrLHRlTMeH7G7X0wQ2QkOrS91Fk728jlSmASau%7Ctkp%3ABk9SR8S22crpZA&var=494568930940,
Canon Speedlite 430EX III-RT Shoe Mount Flash for EOS 1D 5D 6D 7D 90D 80D T8i,Pre-Owned,"2,514,699.00 VND",Ope,Sponsored,https://www.ebay.com/itm/156495868943?_skw=camera&epid=5046982698&itmmeta=01JD6APBCEBM9FPJ9RVH8QZREZ&hash=item246fe1740f:g:qaUAAOSwPzhnKB6l&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmlexra0lZkRRwLcJq%2BjZUCkh%2F3VKBq83MiTqTOlkYm5YncDbfB1cQkjcjgog9Lu7qp33GQprbvybH%2ByrCOZ3gldQMItz%2B9jBomyFh4tB185zvr7TgTnPGsxaf1mNMZneKIIbf46FR8OCUOmrdRslstYn8eFFv1jQJnlIp%2BIcIwCPysHWM0vaAryivix5qv3h%2FFec1caL5rm2d0SUoyldCWeimK7NTVDTvLxfOtd0n1xg%3D%3D%7Ctkp%3ABk9SR8S22crpZA,
Canon EOS R50 Mirrorless Camera Black + 3 Lens Kit 18-45mm + 32GB + Flash & More,Brand New,"18,795,469.95 VND",Ope,Sponsored,https://www.ebay.com/itm/225599117970?_skw=camera&epid=15059131601&itmmeta=01JD6APBCE5Q6BK7Y5ENT332F5&hash=item3486c15a92:g:aBoAAOSwhudkd50R&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmFENkwWiQbz1Y5BNnzT%2FhRgYRJGHCRYeQp0Job6U%2FV28H6aLznhV14P8PzcvK4NfIJ69eCM2iF1u4b9ZlHetvXORhcP16ghEVnf7w5RtByz1iX51fjdxR3qyb%2F0EoFJiRCBxYpd0n9fCtKBMS92kaJEelz8GuPJRGdcalYII1ho%2ByED%2BTONDgkCBVieCPkNNtVrsNslTapzGV1J4hbXhkGvm8Ex4O3VDlmEcK%2BLV3cpw%3D%3D%7Ctkp%3ABk9SR8S22crpZA,
Camera LCD Viewfinder Magnifier 3.0X Screen Sunshade Hood for Sony Canon Nikon,Brand New,"643,948.83 VND",Ope,Sponsored,https://www.ebay.com/itm/266136465748?_skw=camera&epid=18059120531&itmmeta=01JD6APBCEAVES3W87SS4XN6G6&hash=item3df6f83154:g:guoAAOSwc~RkBUmU&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmWmhYPRzcMsejt55BEej6gwxohJ1tvQrMWDtfAgGPSjsBr8Sy5bCCG7qrUTo2JIWVYrFHYW%2BDsCYFf2GqxuoRRiF1KCF%2Fi1QQRqWdIvB%2FnXkXE4iUyAu%2FjsEl%2FDiaVyYt013unVwq%2BYG7PMXoAu2rLvj%2FN0W2jiwEuniHFPJAdsqQggbF4ZDeqxg7J8cHL8Zhw66TE7bxhYD6KZ787LIqJsZ%2BnBKtzgffzT2zYzitdygh34g1nZHQmOIegltNltf2PHtBs5ZJ6HaOInnsESaVA%7Ctkp%3ABk9SR8S22crpZA,
