Name,Status,Price,Stars,Ratings,URL,UPC
Microsoft Xbox One Elite Model 1797 Black - Controller Series 2 #U5678,Pre-Owned,"1,293,166.08 VND",Ope,Sponsored,https://www.ebay.com/itm/156501007252?_skw=controller&itmmeta=01JD6QT3SAC5493J58WAQJCGZZ&hash=item24702fdb94:g:qtMAAOSw4elnLS0z&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkPN1D6m%2FVgAO7POwaYGWHO9zlBFOsNU2VGLODKni9DxNt%2Brr0n5OeCd%2BUnKoapjalpcuwgoTC%2F9kxjz0pz5GCWuDChB33Wbbn73ABHKSDxDVxoAYKsMLjM3Qvn6zmeP5T%2FZimwaNUBH1xxnm7U1OBQ26g5C13nU1%2FKABJWyg32ebxcKrjM8Q7WLhNlFchoF5KMT5NhFvP7r6kD3KqrdvIq1g%2BAty3tKCUItE%2Fw3GeB1bw6Raz6yhJmjOIIx9tea1A%3D%7Ctkp%3ABk9SR_S86NfpZA,
✅ IN HAND ✅ Sony Playstation 30th Anniversary DualSense Wireless Controller,Brand New,"3,637,842.91 VND",Ope,Sponsored,https://www.ebay.com/itm/387634791047?_skw=controller&itmmeta=01JD6QT3SA6K2GTY6J3WYXBMB5&hash=item5a40d58287:g:7z8AAOSwWK1nPnrW&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkiDsmOW%2FuTMDk5Vox2p3lIRD2leTwzRPSycN%2Bgka48C86zbop8ZNLtmgsE%2BLSyqJ6aKkA%2FvE0wflIqk62QCSTA0KF982if%2FIoLI04oTNsulQjdeesdx2at%2B1JxOaqKJ6mQnoK9tx5CGXiMqKyW8B0MPNOggyUYlWBcNlKC68ZCAD6mTfS4F%2BJ9BPvRXZV0aAAfbllcb%2BjgApjVBYpGSukI0B7GAlmlMPWEWlj7y%2FYHWNOf8hchtZISwk4Ub8klwH4%3D%7Ctkp%3ABk9SR_S86NfpZA,
OEM Microsoft Xbox Elite Wireless Controller Series 2 for Xbox One Black (VG),Very Good - Refurbished,"2,261,769.84 VND",Ope,Sponsored,https://www.ebay.com/itm/135118584980?_skw=controller&epid=27032664237&itmmeta=01JD6QT3SA5M9CN64C1GC0KVYW&hash=item1f75b1fc94:g:N8QAAOSwzcJd76IQ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm%2Bv9jk7Aj%2BOtYhcvuxR1D6CJylRwbXwOjaCxxqkuhbYcPck3nXzqWlqZjaRtM6FHXJ%2FUG8s3ylzavNLJ1dJ3DV2lCr9tRZTn3HT67NV2AiThp8ILiIGm%2Bzjs5MQMc8NgEJg%2FIlx9dMCPYhC36H0oLemFmI8HoFdmHZE6igWDhcrVf%2BPPsoIt1NBx8DkN1i2bbtk6uI%2FPuTsvUPeNMOfIpl003CqPPsoZC6BzYrLHoBxO36dKK3%2FacgszCdjhqse8nsR4gX1%2F%2B07bawdVnXwANu%7Ctkp%3ABFBM9Lzo1-lk,
Venom vs Carnage Custom Wireless Xbox Controller  Modded/Non-Modded Options,Brand New,"3,117,018.24 VND",Ope,Sponsored,https://www.ebay.com/itm/176643755977?_skw=controller&itmmeta=01JD6QT3SM0HX9F24SWRT3GDG7&hash=item2920c9cfc9%3Ag%3ApYAAAOSwsPRnGU2l&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkllWJOJ%2F6%2BLBQC9PkgVVqIDCoQI3e6s52Ak4%2BEEgQsfmto99tQqXkpYMqmhuZEfCsgatpwwMNUljjzL71bV3iGOQwy6BTzcgFirLvEGTkIiRGO09nFIwZrzLPe%2FYVQZWkbR2C8%2BDdNJFzzhXDyTzNko2WxRnqoe489%2FK8gY%2F0RymvhW5N1PAgpG8%2FNTJkCx6YIyyuJfLcTaaX%2FxeysQx5b1wIcSjITTyhzwVsds6SQ4y4s9faa0lkzahbPnmo9sAka%2BUCwvJ05UR6P2u0snQWHDG21fZVVWgNDa5THc3AQSg%3D%3D%7Ctkp%3ABFBMmL3o1-lk&var=476299353201,
Razer Edge Wifi Gaming Tablet + Razer Kishi V2 Pro Controller Bundle Refurbished,Certified - Refurbished,"5,082,945.84 VND",Ope,Sponsored,https://www.ebay.com/itm/395430889671?_skw=controller&itmmeta=01JD6QT3SMGAHXWMY6WQ5TB7QR&hash=item5c118488c7:g:tCoAAOSwP41mVDti&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkzrqG3oHl7ywyiOIX8Sw4Hoznsaoq5LydwGuF3WqBAuVZgviiKGUxh28iQgbBLuzUY4ErMHVzYICmIE45RzhQMKXhmCpiuuI6uxxampTlzw2ViMY12f0xnme%2BZQCLbJYKjJlKZwC47WCankMyFKKMFmXMMjaEX5vOZuyP3ktWVvmkG2pGY9091jpSOmjMubxSaz3EhiTs%2FtlP7ffN2odDbCftW%2B8W0lTYOAyL4bkVzN5cX%2FXzGlBBEDtFt5%2FSlWWP0MCWyVldQ%2BA6Yc03mdBxukZiMLfEbkk%2B%2BhmEj1A3LTQ%3D%3D%7Ctkp%3ABFBMmL3o1-lk,
Microsoft Xbox One Wireless Controller Series X|S Win PC Multi Option PARTS ONLY,Parts Only,"419,109.84 VND",Ope,Sponsored,https://www.ebay.com/itm/234816615160?_skw=controller&itmmeta=01JD6QT3SMD54BSREFFMYKQG3F&hash=item36ac2932f8%3Ag%3ATVUAAOSwsFljyZL1&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmkMvxjLCYdJRWynO67D5w6sCJH4%2B3kL3LpHbXEaZer92WLOzlFHu%2BlR0avvYW0%2B4b1MT9oeRmTwxWRKJECMpKvQAzlW4psT1LK4vxqhRKmVlTkB%2FSkJzuTVfhWin9U49%2BDhSX06vdpaqvsNjsmpWGZsI9DNh5KkREgbCk3sGFATz4bTdeFX82IGceGSDlft8cLxbdCvs7mQH%2FfRY%2Fok5n9m%2BgEoDXe13RYwgVXgqJD4awJ3TKlQ%2BaokK4%2FR74mIkdEUAzf8RCGTwCHgSjus16Z8%2B0a38UcWgV2cMc1ZQogbQ%3D%3D%7Ctkp%3ABk9SR5i96NfpZA&var=534706760517,
OPEN BOX  PowerA FUSION Pro 3 Wired Controller for Xbox Series X|S Xbox One 🔸,Excellent - Refurbished,"1,016,385.84 VND",Ope,Sponsored,https://www.ebay.com/itm/395751500987?_skw=controller&itmmeta=01JD6QT3SKXSGD0CYTE1DHDTF0&hash=item5c24a0acbb:g:fQ4AAOSw~6Nm~~k~&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkyGU1jZ56J2spYnc5N4iwi1ceAyTKjDKW0YjtrmaHfFSb1UFJQlQVvQ5Nw9vS5V5rDt%2BlLW9LcbsV3byEd%2FhPRY8npWL3JcepKYSdMsmqaY0yMFTeoDdboevuMIbUWh2D6efOiwm4I3FyKSyz6ImOamNs9n3KfEa4UR4fh1STodlVNaj64%2FHAvuzeVuLdp3hawrykSBpCTzEzIlToFV%2Fip3yxjt%2BP6mfFS2gAZDg68DSgKB36QwVRTBIZOmMkNPPo%3D%7Ctkp%3ABk9SR5i96NfpZA,
Retro Fighters StrikerDC Dreamcast wireless controller (Sleek White),Brand New,"1,768,276.21 VND",Ope,Sponsored,https://www.ebay.com/itm/286157697181?_skw=controller&itmmeta=01JD6QT3SM2GC6NTS6DQCTS3HE&hash=item42a053f09d:g:6AUAAOSwqr1nMhYE&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKm17LnvIGVReolcJogQAZNpqyrv0bMIFR2VqlLXcaiq6EK2phWmAZWm1Zj0vGjnGOia96qcPdmaOjoZDdOoAp3qzDpn45xeookI09wg6HgzB8nermPNdOpdQOSCDsP4Y9XqrEIDlhSJL36kpRBJsDtYnFnPbb6NZopg%2BPSWxK351o%2BlxIcBlmUFuUsmXDr45Ypg03U4NCRrvZKI6RhBvX7zGKnF2ToQCtBbSrPC5BGvQNJGRJPsGiyL84iTk5UC7qg%3D%7Ctkp%3ABk9SR5i96NfpZA,
Wireless Game Controller Joystick Gamepad for for Xbox One Series S/X PS3 PC UK,Brand New,"835,742.84 VND",Ope,Sponsored,https://www.ebay.com/itm/256629280008?_skw=controller&itmmeta=01JD6QT3SKWPJ1DFTXZXYAK38R&hash=item3bc04c0d08%3Ag%3AUQQAAOSw7ABm2o%7E2&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnZ09MiwxonpX9LAelLbb9zh9%2BwAM5GpCFQXJvl7V0BLrqnQ%2BKxSLm6Skx%2BBJ7ez8txgaBOImMWOBsbJZ10BtBjTyl020%2FdJevedIn3OgxGYO3LVlW53q4aZR0%2FqFvbr3GH1tvUaA%2B5PbgQJV%2BOA55c6ucaoSvsG3GLsI4nDH%2FL8xKoeDAcPLy6ugd9XcEyHnWXXyyLLc699zsp%2Buz8eAaGy2Dx3ybhLn3mPmTcCXOA7g9%2BsZ%2BiX2OhPlXmJDzrgW0%3D%7Ctkp%3ABk9SR5i96NfpZA&var=556906991783,
SEGA Dreamcast ASC-1301P ASCII PAD FT Gamepad Controller Used ,Pre-Owned,"1,905,945.84 VND",Ope,Sponsored,https://www.ebay.com/itm/195914505023?_skw=controller&itmmeta=01JD6QT3SK55JA62FN40ASXXHR&hash=item2d9d6a1b3f:g:ohkAAOSwFQ5kyQRs&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmNyXq1jdOb3xfoWEUsXeuP6VglJ4Csy4mcrb9XqTCRHRXJmO8TkXGIa3w2W9c8HqlS4%2BUQTiJ4BB%2FgQA5J0AjGyhGIR4gJsz0aG0eq0EOIXshrLDGfCPXZJdtjnDYCetiSlwSzizShBhVmQqH5lJuAxgJDiTtmub6Fqh5p2NH7UjwM4ZxKdyaos9BysziQYQSROToFDuVqQ%2FuhZvSpyct1HkUH1aMb3V3sjzVLvSPzCJZS4M4HmBmNAyBAHYHvaWM%3D%7Ctkp%3ABk9SR5a96NfpZA,
